,0
42085,126257.0
42086,126260.0
42087,126263.0
42088,126266.0
42089,126269.0
42090,126272.0
42091,126275.0
42092,126278.0
42093,126281.0
42094,126284.0
42095,126287.0
42096,126290.0
42097,126293.0
42098,126296.0
42099,126299.0
42100,126302.0
42101,126305.0
42102,126308.0
42103,126311.0
42104,126314.0
42105,126317.0
42106,126320.0
42107,126323.0
42108,126326.0
42109,126329.0
42110,126332.0
42111,126335.0
42112,126338.0
42113,126341.0
42114,126344.0
42115,126347.0
42116,126350.0
42117,126353.0
42118,126356.0
42119,126359.0
42120,126362.0
42121,126365.0
42122,126368.0
42123,126371.0
42124,126374.0
42125,126377.0
42126,126380.0
42127,126383.0
42128,126386.0
42129,126389.0
42130,126392.0
42131,126395.0
42132,126398.0
42133,126401.0
42134,126404.0
42135,126407.0
42136,126410.0
42137,126413.0
42138,126416.0
42139,126419.0
42140,126422.0
42141,126425.0
42142,126428.0
42143,126431.0
42144,126434.0
42145,126437.0
42146,126440.0
42147,126443.0
42148,126446.0
42149,126449.0
42150,126452.0
42151,126455.0
42152,126458.0
42153,126461.0
42154,126464.0
42155,126467.0
42156,126470.0
42157,126473.0
42158,126476.0
42159,126479.0
42160,126482.0
42161,126485.0
42162,126488.0
42163,126491.0
42164,126494.0
42165,126497.0
42166,126500.0
42167,126503.0
42168,126506.0
42169,126509.0
42170,126512.0
42171,126515.0
42172,126518.0
42173,126521.0
42174,126524.0
42175,126527.0
42176,126530.0
42177,126533.0
42178,126536.0
42179,126539.0
42180,126542.0
42181,126545.0
42182,126548.0
42183,126551.0
42184,126554.0
42185,126557.0
42186,126560.0
42187,126563.0
42188,126566.0
42189,126569.0
42190,126572.0
42191,126575.0
42192,126578.0
42193,126581.0
42194,126584.0
42195,126587.0
42196,126590.0
42197,126593.0
42198,126596.0
42199,126599.0
42200,126602.0
42201,126605.0
42202,126608.0
42203,126611.0
42204,126614.0
42205,126617.0
42206,126620.0
42207,126623.0
42208,126626.0
42209,126629.0
42210,126632.0
42211,126635.0
42212,126638.0
42213,126641.0
42214,126644.0
42215,126647.0
42216,126650.0
42217,126653.0
42218,126656.0
42219,126659.0
42220,126662.0
42221,126665.0
42222,126668.0
42223,126671.0
42224,126674.0
42225,126677.0
42226,126680.0
42227,126683.0
42228,126686.0
42229,126689.0
42230,126692.0
42231,126695.0
42232,126698.0
42233,126701.0
42234,126704.0
42235,126707.0
42236,126710.0
42237,126713.0
42238,126716.0
42239,126719.0
42240,126722.0
42241,126725.0
42242,126728.0
42243,126731.0
42244,126734.0
42245,126737.0
42246,126740.0
42247,126743.0
42248,126746.0
42249,126749.0
42250,126752.0
42251,126755.0
42252,126758.0
42253,126761.0
42254,126764.0
42255,126767.0
42256,126770.0
42257,126773.0
42258,126776.0
42259,126779.0
42260,126782.0
42261,126785.0
42262,126788.0
42263,126791.0
42264,126794.0
42265,126797.0
42266,126800.0
42267,126803.0
42268,126806.0
42269,126809.0
42270,126812.0
42271,126815.0
42272,126818.0
42273,126821.0
42274,126824.0
42275,126827.0
42276,126830.0
42277,126833.0
42278,126836.0
42279,126839.0
42280,126842.0
42281,126845.0
42282,126848.0
42283,126851.0
42284,126854.0
42285,126857.0
42286,126860.0
42287,126863.0
42288,126866.0
42289,126869.0
42290,126872.0
42291,126875.0
42292,126878.0
42293,126881.0
42294,126884.0
42295,126887.0
42296,126890.0
42297,126893.0
42298,126896.0
42299,126899.0
42300,126902.0
42301,126905.0
42302,126908.0
42303,126911.0
42304,126914.0
42305,126917.0
42306,126920.0
42307,126923.0
42308,126926.0
42309,126929.0
42310,126932.0
42311,126935.0
42312,126938.0
42313,126941.0
42314,126944.0
42315,126947.0
42316,126950.0
42317,126953.0
42318,126956.0
42319,126959.0
42320,126962.0
42321,126965.0
42322,126968.0
42323,126971.0
42324,126974.0
42325,126977.0
42326,126980.0
42327,126983.0
42328,126986.0
42329,126989.0
42330,126992.0
42331,126995.0
42332,126998.0
42333,127001.0
42334,127004.0
42335,127007.0
42336,127010.0
42337,127013.0
42338,127016.0
42339,127019.0
42340,127022.0
42341,127025.0
42342,127028.0
42343,127031.0
42344,127034.0
42345,127037.0
42346,127040.0
42347,127043.0
42348,127046.0
42349,127049.0
42350,127052.0
42351,127055.0
42352,127058.0
42353,127061.0
42354,127064.0
42355,127067.0
42356,127070.0
42357,127073.0
42358,127076.0
42359,127079.0
42360,127082.0
42361,127085.0
42362,127088.0
42363,127091.0
42364,127094.0
42365,127097.0
42366,127100.0
42367,127103.0
42368,127106.0
42369,127109.0
42370,127112.0
42371,127115.0
42372,127118.0
42373,127121.0
42374,127124.0
42375,127127.0
42376,127130.0
42377,127133.0
42378,127136.0
42379,127139.0
42380,127142.0
42381,127145.0
42382,127148.0
42383,127151.0
42384,127154.0
42385,127157.0
42386,127160.0
42387,127163.0
42388,127166.0
42389,127169.0
42390,127172.0
42391,127175.0
42392,127178.0
42393,127181.0
42394,127184.0
42395,127187.0
42396,127190.0
42397,127193.0
42398,127196.0
42399,127199.0
42400,127202.0
42401,127205.0
42402,127208.0
42403,127211.0
42404,127214.0
42405,127217.0
42406,127220.0
42407,127223.0
42408,127226.0
42409,127229.0
42410,127232.0
42411,127235.0
42412,127238.0
42413,127241.0
42414,127244.0
42415,127247.0
42416,127250.0
42417,127253.0
42418,127256.0
42419,127259.0
42420,127262.0
42421,127265.0
42422,127268.0
42423,127271.0
42424,127274.0
42425,127277.0
42426,127280.0
42427,127283.0
42428,127286.0
42429,127289.0
42430,127292.0
42431,127295.0
42432,127298.0
42433,127301.0
42434,127304.0
42435,127307.0
42436,127310.0
42437,127313.0
42438,127316.0
42439,127319.0
42440,127322.0
42441,127325.0
42442,127328.0
42443,127331.0
42444,127334.0
42445,127337.0
42446,127340.0
42447,127343.0
42448,127346.0
42449,127349.0
42450,127352.0
42451,127355.0
42452,127358.0
42453,127361.0
42454,127364.0
42455,127367.0
42456,127370.0
42457,127373.0
42458,127376.0
42459,127379.0
42460,127382.0
42461,127385.0
42462,127388.0
42463,127391.0
42464,127394.0
42465,127397.0
42466,127400.0
42467,127403.0
42468,127406.0
42469,127409.0
42470,127412.0
42471,127415.0
42472,127418.0
42473,127421.0
42474,127424.0
42475,127427.0
42476,127430.0
42477,127433.0
42478,127436.0
42479,127439.0
42480,127442.0
42481,127445.0
42482,127448.0
42483,127451.0
42484,127454.0
42485,127457.0
42486,127460.0
42487,127463.0
42488,127466.0
42489,127469.0
42490,127472.0
42491,127475.0
42492,127478.0
42493,127481.0
42494,127484.0
42495,127487.0
42496,127490.0
42497,127493.0
42498,127496.0
42499,127499.0
42500,127502.0
42501,127505.0
42502,127508.0
42503,127511.0
42504,127514.0
42505,127517.0
42506,127520.0
42507,127523.0
42508,127526.0
42509,127529.0
42510,127532.0
42511,127535.0
42512,127538.0
42513,127541.0
42514,127544.0
42515,127547.0
42516,127550.0
42517,127553.0
42518,127556.0
42519,127559.0
42520,127562.0
42521,127565.0
42522,127568.0
42523,127571.0
42524,127574.0
42525,127577.0
42526,127580.0
42527,127583.0
42528,127586.0
42529,127589.0
42530,127592.0
42531,127595.0
42532,127598.0
42533,127601.0
42534,127604.0
42535,127607.0
42536,127610.0
42537,127613.0
42538,127616.0
42539,127619.0
42540,127622.0
42541,127625.0
42542,127628.0
42543,127631.0
42544,127634.0
42545,127637.0
42546,127640.0
42547,127643.0
42548,127646.0
42549,127649.0
42550,127652.0
42551,127655.0
42552,127658.0
42553,127661.0
42554,127664.0
42555,127667.0
42556,127670.0
42557,127673.0
42558,127676.0
42559,127679.0
42560,127682.0
42561,127685.0
42562,127688.0
42563,127691.0
42564,127694.0
42565,127697.0
42566,127700.0
42567,127703.0
42568,127706.0
42569,127709.0
42570,127712.0
42571,127715.0
42572,127718.0
42573,127721.0
42574,127724.0
42575,127727.0
42576,127730.0
42577,127733.0
42578,127736.0
42579,127739.0
42580,127742.0
42581,127745.0
42582,127748.0
42583,127751.0
42584,127754.0
42585,127757.0
42586,127760.0
42587,127763.0
42588,127766.0
42589,127769.0
42590,127772.0
42591,127775.0
42592,127778.0
42593,127781.0
42594,127784.0
42595,127787.0
42596,127790.0
42597,127793.0
42598,127796.0
42599,127799.0
42600,127802.0
42601,127805.0
42602,127808.0
42603,127811.0
42604,127814.0
42605,127817.0
42606,127820.0
42607,127823.0
42608,127826.0
42609,127829.0
42610,127832.0
42611,127835.0
42612,127838.0
42613,127841.0
42614,127844.0
42615,127847.0
42616,127850.0
42617,127853.0
42618,127856.0
42619,127859.0
42620,127862.0
42621,127865.0
42622,127868.0
42623,127871.0
42624,127874.0
42625,127877.0
42626,127880.0
42627,127883.0
42628,127886.0
42629,127889.0
42630,127892.0
42631,127895.0
42632,127898.0
42633,127901.0
42634,127904.0
42635,127907.0
42636,127910.0
42637,127913.0
42638,127916.0
42639,127919.0
42640,127922.0
42641,127925.0
42642,127928.0
42643,127931.0
42644,127934.0
42645,127937.0
42646,127940.0
42647,127943.0
42648,127946.0
42649,127949.0
42650,127952.0
42651,127955.0
42652,127958.0
42653,127961.0
42654,127964.0
42655,127967.0
42656,127970.0
42657,127973.0
42658,127976.0
42659,127979.0
42660,127982.0
42661,127985.0
42662,127988.0
42663,127991.0
42664,127994.0
42665,127997.0
42666,128000.0
42667,128003.0
42668,128006.0
42669,128009.0
42670,128012.0
42671,128015.0
42672,128018.0
42673,128021.0
42674,128024.0
42675,128027.0
42676,128030.0
42677,128033.0
42678,128036.0
42679,128039.0
42680,128042.0
42681,128045.0
42682,128048.0
42683,128051.0
42684,128054.0
42685,128057.0
42686,128060.0
42687,128063.0
42688,128066.0
42689,128069.0
42690,128072.0
42691,128075.0
42692,128078.0
42693,128081.0
42694,128084.0
42695,128087.0
42696,128090.0
42697,128093.0
42698,128096.0
42699,128099.0
42700,128102.0
42701,128105.0
42702,128108.0
42703,128111.0
42704,128114.0
42705,128117.0
42706,128120.0
42707,128123.0
42708,128126.0
42709,128129.0
42710,128132.0
42711,128135.0
42712,128138.0
42713,128141.0
42714,128144.0
42715,128147.0
42716,128150.0
42717,128153.0
42718,128156.0
42719,128159.0
42720,128162.0
42721,128165.0
42722,128168.0
42723,128171.0
42724,128174.0
42725,128177.0
42726,128180.0
42727,128183.0
42728,128186.0
42729,128189.0
42730,128192.0
42731,128195.0
42732,128198.0
42733,128201.0
42734,128204.0
42735,128207.0
42736,128210.0
42737,128213.0
42738,128216.0
42739,128219.0
42740,128222.0
42741,128225.0
42742,128228.0
42743,128231.0
42744,128234.0
42745,128237.0
42746,128240.0
42747,128243.0
42748,128246.0
42749,128249.0
42750,128252.0
42751,128255.0
42752,128258.0
42753,128261.0
42754,128264.0
42755,128267.0
42756,128270.0
42757,128273.0
42758,128276.0
42759,128279.0
42760,128282.0
42761,128285.0
42762,128288.0
42763,128291.0
42764,128294.0
42765,128297.0
42766,128300.0
42767,128303.0
42768,128306.0
42769,128309.0
42770,128312.0
42771,128315.0
42772,128318.0
42773,128321.0
42774,128324.0
42775,128327.0
42776,128330.0
42777,128333.0
42778,128336.0
42779,128339.0
42780,128342.0
42781,128345.0
42782,128348.0
42783,128351.0
42784,128354.0
42785,128357.0
42786,128360.0
42787,128363.0
42788,128366.0
42789,128369.0
42790,128372.0
42791,128375.0
42792,128378.0
42793,128381.0
42794,128384.0
42795,128387.0
42796,128390.0
42797,128393.0
42798,128396.0
42799,128399.0
42800,128402.0
42801,128405.0
42802,128408.0
42803,128411.0
42804,128414.0
42805,128417.0
42806,128420.0
42807,128423.0
42808,128426.0
42809,128429.0
42810,128432.0
42811,128435.0
42812,128438.0
42813,128441.0
42814,128444.0
42815,128447.0
42816,128450.0
42817,128453.0
42818,128456.0
42819,128459.0
42820,128462.0
42821,128465.0
42822,128468.0
42823,128471.0
42824,128474.0
42825,128477.0
42826,128480.0
42827,128483.0
42828,128486.0
42829,128489.0
42830,128492.0
42831,128495.0
42832,128498.0
42833,128501.0
42834,128504.0
42835,128507.0
42836,128510.0
42837,128513.0
42838,128516.0
42839,128519.0
42840,128522.0
42841,128525.0
42842,128528.0
42843,128531.0
42844,128534.0
42845,128537.0
42846,128540.0
42847,128543.0
42848,128546.0
42849,128549.0
42850,128552.0
42851,128555.0
42852,128558.0
42853,128561.0
42854,128564.0
42855,128567.0
42856,128570.0
42857,128573.0
42858,128576.0
42859,128579.0
42860,128582.0
42861,128585.0
42862,128588.0
42863,128591.0
42864,128594.0
42865,128597.0
42866,128600.0
42867,128603.0
42868,128606.0
42869,128609.0
42870,128612.0
42871,128615.0
42872,128618.0
42873,128621.0
42874,128624.0
42875,128627.0
42876,128630.0
42877,128633.0
42878,128636.0
42879,128639.0
42880,128642.0
42881,128645.0
42882,128648.0
42883,128651.0
42884,128654.0
42885,128657.0
42886,128660.0
42887,128663.0
42888,128666.0
42889,128669.0
42890,128672.0
42891,128675.0
42892,128678.0
42893,128681.0
42894,128684.0
42895,128687.0
42896,128690.0
42897,128693.0
42898,128696.0
42899,128699.0
42900,128702.0
42901,128705.0
42902,128708.0
42903,128711.0
42904,128714.0
42905,128717.0
42906,128720.0
42907,128723.0
42908,128726.0
42909,128729.0
42910,128732.0
42911,128735.0
42912,128738.0
42913,128741.0
42914,128744.0
42915,128747.0
42916,128750.0
42917,128753.0
42918,128756.0
42919,128759.0
42920,128762.0
42921,128765.0
42922,128768.0
42923,128771.0
42924,128774.0
42925,128777.0
42926,128780.0
42927,128783.0
42928,128786.0
42929,128789.0
42930,128792.0
42931,128795.0
42932,128798.0
42933,128801.0
42934,128804.0
42935,128807.0
42936,128810.0
42937,128813.0
42938,128816.0
42939,128819.0
42940,128822.0
42941,128825.0
42942,128828.0
42943,128831.0
42944,128834.0
42945,128837.0
42946,128840.0
42947,128843.0
42948,128846.0
42949,128849.0
42950,128852.0
42951,128855.0
42952,128858.0
42953,128861.0
42954,128864.0
42955,128867.0
42956,128870.0
42957,128873.0
42958,128876.0
42959,128879.0
42960,128882.0
42961,128885.0
42962,128888.0
42963,128891.0
42964,128894.0
42965,128897.0
42966,128900.0
42967,128903.0
42968,128906.0
42969,128909.0
42970,128912.0
42971,128915.0
42972,128918.0
42973,128921.0
42974,128924.0
42975,128927.0
42976,128930.0
42977,128933.0
42978,128936.0
42979,128939.0
42980,128942.0
42981,128945.0
42982,128948.0
42983,128951.0
42984,128954.0
42985,128957.0
42986,128960.0
42987,128963.0
42988,128966.0
42989,128969.0
42990,128972.0
42991,128975.0
42992,128978.0
42993,128981.0
42994,128984.0
42995,128987.0
42996,128990.0
42997,128993.0
42998,128996.0
42999,128999.0
43000,129002.0
43001,129005.0
43002,129008.0
43003,129011.0
43004,129014.0
43005,129017.0
43006,129020.0
43007,129023.0
43008,129026.0
43009,129029.0
43010,129032.0
43011,129035.0
43012,129038.0
43013,129041.0
43014,129044.0
43015,129047.0
43016,129050.0
43017,129053.0
43018,129056.0
43019,129059.0
43020,129062.0
43021,129065.0
43022,129068.0
43023,129071.0
43024,129074.0
43025,129077.0
43026,129080.0
43027,129083.0
43028,129086.0
43029,129089.0
43030,129092.0
43031,129095.0
43032,129098.0
43033,129101.0
43034,129104.0
43035,129107.0
43036,129110.0
43037,129113.0
43038,129116.0
43039,129119.0
43040,129122.0
43041,129125.0
43042,129128.0
43043,129131.0
43044,129134.0
43045,129137.0
43046,129140.0
43047,129143.0
43048,129146.0
43049,129149.0
43050,129152.0
43051,129155.0
43052,129158.0
43053,129161.0
43054,129164.0
43055,129167.0
43056,129170.0
43057,129173.0
43058,129176.0
43059,129179.0
43060,129182.0
43061,129185.0
43062,129188.0
43063,129191.0
43064,129194.0
43065,129197.0
43066,129200.0
43067,129203.0
43068,129206.0
43069,129209.0
43070,129212.0
43071,129215.0
43072,129218.0
43073,129221.0
43074,129224.0
43075,129227.0
43076,129230.0
43077,129233.0
43078,129236.0
43079,129239.0
43080,129242.0
43081,129245.0
43082,129248.0
43083,129251.0
43084,129254.0
43085,129257.0
43086,129260.0
43087,129263.0
43088,129266.0
43089,129269.0
43090,129272.0
43091,129275.0
43092,129278.0
43093,129281.0
43094,129284.0
43095,129287.0
43096,129290.0
43097,129293.0
43098,129296.0
43099,129299.0
43100,129302.0
43101,129305.0
43102,129308.0
43103,129311.0
43104,129314.0
43105,129317.0
43106,129320.0
43107,129323.0
43108,129326.0
43109,129329.0
43110,129332.0
43111,129335.0
43112,129338.0
43113,129341.0
43114,129344.0
43115,129347.0
43116,129350.0
43117,129353.0
43118,129356.0
43119,129359.0
43120,129362.0
43121,129365.0
43122,129368.0
43123,129371.0
43124,129374.0
43125,129377.0
43126,129380.0
43127,129383.0
43128,129386.0
43129,129389.0
43130,129392.0
43131,129395.0
43132,129398.0
43133,129401.0
43134,129404.0
43135,129407.0
43136,129410.0
43137,129413.0
43138,129416.0
43139,129419.0
43140,129422.0
43141,129425.0
43142,129428.0
43143,129431.0
43144,129434.0
43145,129437.0
43146,129440.0
43147,129443.0
43148,129446.0
43149,129449.0
43150,129452.0
43151,129455.0
43152,129458.0
43153,129461.0
43154,129464.0
43155,129467.0
43156,129470.0
43157,129473.0
43158,129476.0
43159,129479.0
43160,129482.0
43161,129485.0
43162,129488.0
43163,129491.0
43164,129494.0
43165,129497.0
43166,129500.0
43167,129503.0
43168,129506.0
43169,129509.0
43170,129512.0
43171,129515.0
43172,129518.0
43173,129521.0
43174,129524.0
43175,129527.0
43176,129530.0
43177,129533.0
43178,129536.0
43179,129539.0
43180,129542.0
43181,129545.0
43182,129548.0
43183,129551.0
43184,129554.0
43185,129557.0
43186,129560.0
43187,129563.0
43188,129566.0
43189,129569.0
43190,129572.0
43191,129575.0
43192,129578.0
43193,129581.0
43194,129584.0
43195,129587.0
43196,129590.0
43197,129593.0
43198,129596.0
43199,129599.0
43200,129602.0
43201,129605.0
43202,129608.0
43203,129611.0
43204,129614.0
43205,129617.0
43206,129620.0
43207,129623.0
43208,129626.0
43209,129629.0
43210,129632.0
43211,129635.0
43212,129638.0
43213,129641.0
43214,129644.0
43215,129647.0
43216,129650.0
43217,129653.0
43218,129656.0
43219,129659.0
43220,129662.0
43221,129665.0
43222,129668.0
43223,129671.0
43224,129674.0
43225,129677.0
43226,129680.0
43227,129683.0
43228,129686.0
43229,129689.0
43230,129692.0
43231,129695.0
43232,129698.0
43233,129701.0
43234,129704.0
43235,129707.0
43236,129710.0
43237,129713.0
43238,129716.0
43239,129719.0
43240,129722.0
43241,129725.0
43242,129728.0
43243,129731.0
43244,129734.0
43245,129737.0
43246,129740.0
43247,129743.0
43248,129746.0
43249,129749.0
43250,129752.0
43251,129755.0
43252,129758.0
43253,129761.0
43254,129764.0
43255,129767.0
43256,129770.0
43257,129773.0
43258,129776.0
43259,129779.0
43260,129782.0
43261,129785.0
43262,129788.0
43263,129791.0
43264,129794.0
43265,129797.0
43266,129800.0
43267,129803.0
43268,129806.0
43269,129809.0
43270,129812.0
43271,129815.0
43272,129818.0
43273,129821.0
43274,129824.0
43275,129827.0
43276,129830.0
43277,129833.0
43278,129836.0
43279,129839.0
43280,129842.0
43281,129845.0
43282,129848.0
43283,129851.0
43284,129854.0
43285,129857.0
43286,129860.0
43287,129863.0
43288,129866.0
43289,129869.0
43290,129872.0
43291,129875.0
43292,129878.0
43293,129881.0
43294,129884.0
43295,129887.0
43296,129890.0
43297,129893.0
43298,129896.0
43299,129899.0
43300,129902.0
43301,129905.0
43302,129908.0
43303,129911.0
43304,129914.0
43305,129917.0
43306,129920.0
43307,129923.0
43308,129926.0
43309,129929.0
43310,129932.0
43311,129935.0
43312,129938.0
43313,129941.0
43314,129944.0
43315,129947.0
43316,129950.0
43317,129953.0
43318,129956.0
43319,129959.0
43320,129962.0
43321,129965.0
43322,129968.0
43323,129971.0
43324,129974.0
43325,129977.0
43326,129980.0
43327,129983.0
43328,129986.0
43329,129989.0
43330,129992.0
43331,129995.0
43332,129998.0
43333,130001.0
43334,130004.0
43335,130007.0
43336,130010.0
43337,130013.0
43338,130016.0
43339,130019.0
43340,130022.0
43341,130025.0
43342,130028.0
43343,130031.0
43344,130034.0
43345,130037.0
43346,130040.0
43347,130043.0
43348,130046.0
43349,130049.0
43350,130052.0
43351,130055.0
43352,130058.0
43353,130061.0
43354,130064.0
43355,130067.0
43356,130070.0
43357,130073.0
43358,130076.0
43359,130079.0
43360,130082.0
43361,130085.0
43362,130088.0
43363,130091.0
43364,130094.0
43365,130097.0
43366,130100.0
43367,130103.0
43368,130106.0
43369,130109.0
43370,130112.0
43371,130115.0
43372,130118.0
43373,130121.0
43374,130124.0
43375,130127.0
43376,130130.0
43377,130133.0
43378,130136.0
43379,130139.0
43380,130142.0
43381,130145.0
43382,130148.0
43383,130151.0
43384,130154.0
43385,130157.0
43386,130160.0
43387,130163.0
43388,130166.0
43389,130169.0
43390,130172.0
43391,130175.0
43392,130178.0
43393,130181.0
43394,130184.0
43395,130187.0
43396,130190.0
43397,130193.0
43398,130196.0
43399,130199.0
43400,130202.0
43401,130205.0
43402,130208.0
43403,130211.0
43404,130214.0
43405,130217.0
43406,130220.0
43407,130223.0
43408,130226.0
43409,130229.0
43410,130232.0
43411,130235.0
43412,130238.0
43413,130241.0
43414,130244.0
43415,130247.0
43416,130250.0
43417,130253.0
43418,130256.0
43419,130259.0
43420,130262.0
43421,130265.0
43422,130268.0
43423,130271.0
43424,130274.0
43425,130277.0
43426,130280.0
43427,130283.0
43428,130286.0
43429,130289.0
43430,130292.0
43431,130295.0
43432,130298.0
43433,130301.0
43434,130304.0
43435,130307.0
43436,130310.0
43437,130313.0
43438,130316.0
43439,130319.0
43440,130322.0
43441,130325.0
43442,130328.0
43443,130331.0
43444,130334.0
43445,130337.0
43446,130340.0
43447,130343.0
43448,130346.0
43449,130349.0
43450,130352.0
43451,130355.0
43452,130358.0
43453,130361.0
43454,130364.0
43455,130367.0
43456,130370.0
43457,130373.0
43458,130376.0
43459,130379.0
43460,130382.0
43461,130385.0
43462,130388.0
43463,130391.0
43464,130394.0
43465,130397.0
43466,130400.0
43467,130403.0
43468,130406.0
43469,130409.0
43470,130412.0
43471,130415.0
43472,130418.0
43473,130421.0
43474,130424.0
43475,130427.0
43476,130430.0
43477,130433.0
43478,130436.0
43479,130439.0
43480,130442.0
43481,130445.0
43482,130448.0
43483,130451.0
43484,130454.0
43485,130457.0
43486,130460.0
43487,130463.0
43488,130466.0
43489,130469.0
43490,130472.0
43491,130475.0
43492,130478.0
43493,130481.0
43494,130484.0
43495,130487.0
43496,130490.0
43497,130493.0
43498,130496.0
43499,130499.0
43500,130502.0
43501,130505.0
43502,130508.0
43503,130511.0
43504,130514.0
43505,130517.0
43506,130520.0
43507,130523.0
43508,130526.0
43509,130529.0
43510,130532.0
43511,130535.0
43512,130538.0
43513,130541.0
43514,130544.0
43515,130547.0
43516,130550.0
43517,130553.0
43518,130556.0
43519,130559.0
43520,130562.0
43521,130565.0
43522,130568.0
43523,130571.0
43524,130574.0
43525,130577.0
43526,130580.0
43527,130583.0
43528,130586.0
43529,130589.0
43530,130592.0
43531,130595.0
43532,130598.0
43533,130601.0
43534,130604.0
43535,130607.0
43536,130610.0
43537,130613.0
43538,130616.0
43539,130619.0
43540,130622.0
43541,130625.0
43542,130628.0
43543,130631.0
43544,130634.0
43545,130637.0
43546,130640.0
43547,130643.0
43548,130646.0
43549,130649.0
43550,130652.0
43551,130655.0
43552,130658.0
43553,130661.0
43554,130664.0
43555,130667.0
43556,130670.0
43557,130673.0
43558,130676.0
43559,130679.0
43560,130682.0
43561,130685.0
43562,130688.0
43563,130691.0
43564,130694.0
43565,130697.0
43566,130700.0
43567,130703.0
43568,130706.0
43569,130709.0
43570,130712.0
43571,130715.0
43572,130718.0
43573,130721.0
43574,130724.0
43575,130727.0
43576,130730.0
43577,130733.0
43578,130736.0
43579,130739.0
43580,130742.0
43581,130745.0
43582,130748.0
43583,130751.0
43584,130754.0
43585,130757.0
43586,130760.0
43587,130763.0
43588,130766.0
43589,130769.0
43590,130772.0
43591,130775.0
43592,130778.0
43593,130781.0
43594,130784.0
43595,130787.0
43596,130790.0
43597,130793.0
43598,130796.0
43599,130799.0
43600,130802.0
43601,130805.0
43602,130808.0
43603,130811.0
43604,130814.0
43605,130817.0
43606,130820.0
43607,130823.0
43608,130826.0
43609,130829.0
43610,130832.0
43611,130835.0
43612,130838.0
43613,130841.0
43614,130844.0
43615,130847.0
43616,130850.0
43617,130853.0
43618,130856.0
43619,130859.0
43620,130862.0
43621,130865.0
43622,130868.0
43623,130871.0
43624,130874.0
43625,130877.0
43626,130880.0
43627,130883.0
43628,130886.0
43629,130889.0
43630,130892.0
43631,130895.0
43632,130898.0
43633,130901.0
43634,130904.0
43635,130907.0
43636,130910.0
43637,130913.0
43638,130916.0
43639,130919.0
43640,130922.0
43641,130925.0
43642,130928.0
43643,130931.0
43644,130934.0
43645,130937.0
43646,130940.0
43647,130943.0
43648,130946.0
43649,130949.0
43650,130952.0
43651,130955.0
43652,130958.0
43653,130961.0
43654,130964.0
43655,130967.0
43656,130970.0
43657,130973.0
43658,130976.0
43659,130979.0
43660,130982.0
43661,130985.0
43662,130988.0
43663,130991.0
43664,130994.0
43665,130997.0
43666,131000.0
43667,131003.0
43668,131006.0
43669,131009.0
43670,131012.0
43671,131015.0
43672,131018.0
43673,131021.0
43674,131024.0
43675,131027.0
43676,131030.0
43677,131033.0
43678,131036.0
43679,131039.0
43680,131042.0
43681,131045.0
43682,131048.0
43683,131051.0
43684,131054.0
43685,131057.0
43686,131060.0
43687,131063.0
43688,131066.0
43689,131069.0
43690,131072.0
43691,131075.0
43692,131078.0
43693,131081.0
43694,131084.0
43695,131087.0
43696,131090.0
43697,131093.0
43698,131096.0
43699,131099.0
43700,131102.0
43701,131105.0
43702,131108.0
43703,131111.0
43704,131114.0
43705,131117.0
43706,131120.0
43707,131123.0
43708,131126.0
43709,131129.0
43710,131132.0
43711,131135.0
43712,131138.0
43713,131141.0
43714,131144.0
43715,131147.0
43716,131150.0
43717,131153.0
43718,131156.0
43719,131159.0
43720,131162.0
43721,131165.0
43722,131168.0
43723,131171.0
43724,131174.0
43725,131177.0
43726,131180.0
43727,131183.0
43728,131186.0
43729,131189.0
43730,131192.0
43731,131195.0
43732,131198.0
43733,131201.0
43734,131204.0
43735,131207.0
43736,131210.0
43737,131213.0
43738,131216.0
43739,131219.0
43740,131222.0
43741,131225.0
43742,131228.0
43743,131231.0
43744,131234.0
43745,131237.0
43746,131240.0
43747,131243.0
43748,131246.0
43749,131249.0
43750,131252.0
43751,131255.0
43752,131258.0
43753,131261.0
43754,131264.0
43755,131267.0
43756,131270.0
43757,131273.0
43758,131276.0
43759,131279.0
43760,131282.0
43761,131285.0
43762,131288.0
43763,131291.0
43764,131294.0
43765,131297.0
43766,131300.0
43767,131303.0
43768,131306.0
43769,131309.0
43770,131312.0
43771,131315.0
43772,131318.0
43773,131321.0
43774,131324.0
43775,131327.0
43776,131330.0
43777,131333.0
43778,131336.0
43779,131339.0
43780,131342.0
43781,131345.0
43782,131348.0
43783,131351.0
43784,131354.0
43785,131357.0
43786,131360.0
43787,131363.0
43788,131366.0
43789,131369.0
43790,131372.0
43791,131375.0
43792,131378.0
43793,131381.0
43794,131384.0
43795,131387.0
43796,131390.0
43797,131393.0
43798,131396.0
43799,131399.0
43800,131402.0
43801,131405.0
43802,131408.0
43803,131411.0
43804,131414.0
43805,131417.0
43806,131420.0
43807,131423.0
43808,131426.0
43809,131429.0
43810,131432.0
43811,131435.0
43812,131438.0
43813,131441.0
43814,131444.0
43815,131447.0
43816,131450.0
43817,131453.0
43818,131456.0
43819,131459.0
43820,131462.0
43821,131465.0
43822,131468.0
43823,131471.0
43824,131474.0
43825,131477.0
43826,131480.0
43827,131483.0
43828,131486.0
43829,131489.0
43830,131492.0
43831,131495.0
43832,131498.0
43833,131501.0
